STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00051959,"CRESTED BUTTE, CO US",2/23/75,2.2,-26.1,-5.6
USC00051959,"CRESTED BUTTE, CO US",2/24/75,1.1,-23.9,-6.7
USC00051959,"CRESTED BUTTE, CO US",2/25/75,1.1,-19.4,-2.8
USC00051959,"CRESTED BUTTE, CO US",2/26/75,1.7,-22.2,-1.7
USC00051959,"CRESTED BUTTE, CO US",2/27/75,1.7,-17.8,-2.2
USC00051959,"CRESTED BUTTE, CO US",2/28/75,5,-7.8,0
USC00051959,"CRESTED BUTTE, CO US",3/1/75,6.1,-15,-1.1
USC00051959,"CRESTED BUTTE, CO US",3/2/75,8.3,-15,0.6
USC00051959,"CRESTED BUTTE, CO US",3/3/75,2.2,-9.4,-3.9
USC00051959,"CRESTED BUTTE, CO US",3/4/75,0.6,-20,-7.8
USC00051959,"CRESTED BUTTE, CO US",3/5/75,5,-13.9,1.7
USC00051959,"CRESTED BUTTE, CO US",3/6/75,2.2,-3.9,-2.8
USC00051959,"CRESTED BUTTE, CO US",3/7/75,6.7,-9.4,-3.9
USC00051959,"CRESTED BUTTE, CO US",3/8/75,6.1,-10.6,-1.7
USC00051959,"CRESTED BUTTE, CO US",3/9/75,3.9,-3.9,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/10/75,0.6,-6.7,-5.6
USC00051959,"CRESTED BUTTE, CO US",3/11/75,1.7,-7.2,-6.1
USC00051959,"CRESTED BUTTE, CO US",3/12/75,2.8,-12.2,-3.9
USC00051959,"CRESTED BUTTE, CO US",3/13/75,1.1,-17.8,-7.8
USC00051959,"CRESTED BUTTE, CO US",3/14/75,3.3,-13.9,-5
USC00051959,"CRESTED BUTTE, CO US",3/15/75,3.9,-8.3,-2.2
USC00051959,"CRESTED BUTTE, CO US",3/16/75,3.9,-21.7,-5.6
USC00051959,"CRESTED BUTTE, CO US",3/17/75,0.6,-9.4,
USC00051959,"CRESTED BUTTE, CO US",3/18/75,3.3,-20,-3.9
USC00051959,"CRESTED BUTTE, CO US",3/19/75,5,-17.8,-1.7
USC00051959,"CRESTED BUTTE, CO US",3/20/75,7.8,-7.2,-0.6
USC00051959,"CRESTED BUTTE, CO US",3/21/75,6.7,-3.9,0.6
USC00051959,"CRESTED BUTTE, CO US",3/22/75,2.2,-13.9,-6.1
USC00051959,"CRESTED BUTTE, CO US",3/23/75,-5,-13.9,-10
USC00051959,"CRESTED BUTTE, CO US",3/24/75,-2.2,-12.8,
USC00051959,"CRESTED BUTTE, CO US",3/25/75,1.1,-7.2,-0.6
USC00051959,"CRESTED BUTTE, CO US",3/26/75,1.7,-7.8,-6.1
USC00051959,"CRESTED BUTTE, CO US",3/27/75,-5.6,-15,-13.3
USC00051959,"CRESTED BUTTE, CO US",3/28/75,-8.3,-30.6,-16.7
USC00051959,"CRESTED BUTTE, CO US",3/29/75,-6.1,-31.7,-13.9
USC00051959,"CRESTED BUTTE, CO US",3/30/75,-0.6,-28.3,-7.2
USC00051959,"CRESTED BUTTE, CO US",3/31/75,1.1,-21.1,-3.3
USC00051959,"CRESTED BUTTE, CO US",4/1/75,-1.1,-24.4,-11.1
USC00051959,"CRESTED BUTTE, CO US",4/2/75,-3.3,-27.2,-12.2
USC00051959,"CRESTED BUTTE, CO US",4/3/75,2.8,-25.6,-7.2
USC00051959,"CRESTED BUTTE, CO US",4/4/75,8.3,-17.8,-3.9
USC00051959,"CRESTED BUTTE, CO US",4/5/75,9.4,-15.6,3.3
USC00051959,"CRESTED BUTTE, CO US",4/6/75,7.8,-12.8,3.3
USC00051959,"CRESTED BUTTE, CO US",4/7/75,3.3,-9.4,-9.4
USC00051959,"CRESTED BUTTE, CO US",4/8/75,-2.8,-12.2,-10.6
USC00051959,"CRESTED BUTTE, CO US",4/9/75,1.7,-16.1,-3.9
USC00051959,"CRESTED BUTTE, CO US",4/10/75,5,-13.3,0
USC00051959,"CRESTED BUTTE, CO US",4/11/75,2.8,-7.8,-2.2
USC00051959,"CRESTED BUTTE, CO US",4/12/75,4.4,-6.7,-2.2
USC00051959,"CRESTED BUTTE, CO US",4/13/75,3.9,-12.2,3.3
USC00051959,"CRESTED BUTTE, CO US",4/14/75,4.4,-10.6,0
USC00051959,"CRESTED BUTTE, CO US",4/15/75,8.9,-3.3,-2.2
USC00051959,"CRESTED BUTTE, CO US",4/16/75,10,-8.9,4.4
USC00051959,"CRESTED BUTTE, CO US",4/17/75,4.4,-4.4,-4.4
USC00051959,"CRESTED BUTTE, CO US",4/18/75,-0.6,-9.4,-5
USC00051959,"CRESTED BUTTE, CO US",4/19/75,5.6,-7.2,-3.3
USC00051959,"CRESTED BUTTE, CO US",4/20/75,,,
USC00051959,"CRESTED BUTTE, CO US",4/21/75,10,-8.9,-2.8
USC00051959,"CRESTED BUTTE, CO US",4/22/75,10,-5.6,1.1
USC00051959,"CRESTED BUTTE, CO US",4/23/75,8.9,-4.4,0
USC00051959,"CRESTED BUTTE, CO US",4/24/75,10,-8.9,1.7
USC00051959,"CRESTED BUTTE, CO US",4/25/75,12.2,-8.9,11.7
USC00051959,"CRESTED BUTTE, CO US",4/26/75,11.1,0,6.1
USC00051959,"CRESTED BUTTE, CO US",4/27/75,6.7,-5.6,-3.3
USC00051959,"CRESTED BUTTE, CO US",4/28/75,3.9,-6.7,-5.6
USC00051959,"CRESTED BUTTE, CO US",4/29/75,-0.6,-13.9,-8.3
USC00051959,"CRESTED BUTTE, CO US",4/30/75,5,-14.4,2.2
USC00051959,"CRESTED BUTTE, CO US",5/1/75,5.6,-11.1,-3.3
USC00051959,"CRESTED BUTTE, CO US",5/2/75,6.7,-10.6,-3.9
USC00051959,"CRESTED BUTTE, CO US",5/3/75,10,-10,-3.9
USC00051959,"CRESTED BUTTE, CO US",5/4/75,11.7,-7.8,5.6
USC00051959,"CRESTED BUTTE, CO US",5/5/75,6.7,-7.2,-5.6
USC00051959,"CRESTED BUTTE, CO US",5/6/75,0.6,-8.3,-6.7
USC00051959,"CRESTED BUTTE, CO US",5/7/75,3.3,-9.4,-0.6
USC00051959,"CRESTED BUTTE, CO US",5/8/75,8.9,-3.9,0.6
USC00051959,"CRESTED BUTTE, CO US",5/9/75,11.1,-8.3,4.4
USC00051959,"CRESTED BUTTE, CO US",5/10/75,13.9,-5.6,3.3
USC00051959,"CRESTED BUTTE, CO US",5/11/75,15.6,-6.7,7.2
USC00051959,"CRESTED BUTTE, CO US",5/12/75,7.2,-2.8,-1.1
USC00051959,"CRESTED BUTTE, CO US",5/13/75,12.2,-3.9,10
USC00051959,"CRESTED BUTTE, CO US",5/14/75,17.2,-5.6,7.8
USC00051959,"CRESTED BUTTE, CO US",5/15/75,16.7,-3.9,3.3
USC00051959,"CRESTED BUTTE, CO US",5/16/75,16.7,-2.8,8.3
USC00051959,"CRESTED BUTTE, CO US",5/17/75,13.3,-1.1,6.7
USC00051959,"CRESTED BUTTE, CO US",5/18/75,12.2,-0.6,5
USC00051959,"CRESTED BUTTE, CO US",5/19/75,13.3,0.6,
USC00051959,"CRESTED BUTTE, CO US",5/20/75,15,0,7.8
USC00051959,"CRESTED BUTTE, CO US",5/21/75,15,3.9,8.9
USC00051959,"CRESTED BUTTE, CO US",5/22/75,8.3,-2.8,-0.6
USC00051959,"CRESTED BUTTE, CO US",5/23/75,6.1,-4.4,0
USC00051959,"CRESTED BUTTE, CO US",5/24/75,12.2,-2.8,4.4
USC00051959,"CRESTED BUTTE, CO US",5/25/75,13.9,0.6,7.2
USC00051959,"CRESTED BUTTE, CO US",5/26/75,10,-4.4,3.3
USC00051959,"CRESTED BUTTE, CO US",5/27/75,10.6,-3.3,3.9
USC00051959,"CRESTED BUTTE, CO US",5/28/75,8.3,-0.6,6.1
USC00051959,"CRESTED BUTTE, CO US",5/29/75,8.3,-3.3,5
USC00051959,"CRESTED BUTTE, CO US",5/30/75,11.1,-3.9,5
USC00051959,"CRESTED BUTTE, CO US",5/31/75,12.2,-1.1,3.3
USC00051959,"CRESTED BUTTE, CO US",6/1/75,14.4,-1.1,13.3
USC00051959,"CRESTED BUTTE, CO US",6/2/75,18.3,-2.2,6.7
USC00051959,"CRESTED BUTTE, CO US",6/3/75,17.8,0.6,6.7
USC00051959,"CRESTED BUTTE, CO US",6/4/75,15.6,0.6,
USC00051959,"CRESTED BUTTE, CO US",6/5/75,18.9,-2.2,5
USC00051959,"CRESTED BUTTE, CO US",6/6/75,18.3,-0.6,5.6
USC00051959,"CRESTED BUTTE, CO US",6/7/75,18.9,0.6,6.1
USC00051959,"CRESTED BUTTE, CO US",6/8/75,11.7,4.4,6.7
USC00051959,"CRESTED BUTTE, CO US",6/9/75,12.2,-2.2,4.4
USC00051959,"CRESTED BUTTE, CO US",6/10/75,8.9,-1.1,0
USC00051959,"CRESTED BUTTE, CO US",6/11/75,11.7,-5.6,1.7
USC00051959,"CRESTED BUTTE, CO US",6/12/75,16.7,-2.8,7.2
USC00051959,"CRESTED BUTTE, CO US",6/13/75,18.9,-0.6,9.4
USC00051959,"CRESTED BUTTE, CO US",6/14/75,18.3,5.6,11.1
USC00051959,"CRESTED BUTTE, CO US",6/15/75,18.9,1.1,
USC00051959,"CRESTED BUTTE, CO US",6/16/75,18.9,1.1,7.2
USC00051959,"CRESTED BUTTE, CO US",6/17/75,17.2,0.6,8.3
USC00051959,"CRESTED BUTTE, CO US",6/18/75,13.3,1.1,3.3
USC00051959,"CRESTED BUTTE, CO US",6/19/75,13.3,-2.8,2.8
USC00051959,"CRESTED BUTTE, CO US",6/20/75,16.1,-0.6,
USC00051959,"CRESTED BUTTE, CO US",6/21/75,13.3,-2.2,4.4
USC00051959,"CRESTED BUTTE, CO US",6/22/75,15,-0.6,7.8
USC00051959,"CRESTED BUTTE, CO US",6/23/75,18.3,-2.2,6.7
USC00051959,"CRESTED BUTTE, CO US",6/24/75,22.2,-1.1,7.8
USC00051959,"CRESTED BUTTE, CO US",6/25/75,17.2,-1.1,6.7
USC00051959,"CRESTED BUTTE, CO US",6/26/75,18.3,-2.2,
USC00051959,"CRESTED BUTTE, CO US",6/27/75,20.6,-3.3,
USC00051959,"CRESTED BUTTE, CO US",6/28/75,20.6,-2.8,0
USC00051959,"CRESTED BUTTE, CO US",6/29/75,22.2,-1.1,11.1
USC00051959,"CRESTED BUTTE, CO US",6/30/75,22.8,-1.1,3.3
USC00051959,"CRESTED BUTTE, CO US",7/1/75,25.6,-0.6,12.2
USC00051959,"CRESTED BUTTE, CO US",7/2/75,23.3,3.3,6.7
USC00051959,"CRESTED BUTTE, CO US",7/3/75,22.2,2.8,
USC00051959,"CRESTED BUTTE, CO US",7/4/75,20.6,3.9,13.3
USC00051959,"CRESTED BUTTE, CO US",7/5/75,21.1,2.8,11.7
USC00051959,"CRESTED BUTTE, CO US",7/6/75,21.1,4.4,11.7
USC00051959,"CRESTED BUTTE, CO US",7/7/75,20.6,6.1,10.6
USC00051959,"CRESTED BUTTE, CO US",7/8/75,21.1,6.1,11.1
USC00051959,"CRESTED BUTTE, CO US",7/9/75,17.8,5,14.4
USC00051959,"CRESTED BUTTE, CO US",7/10/75,21.1,6.1,21.1
USC00051959,"CRESTED BUTTE, CO US",7/11/75,21.1,6.1,10
USC00051959,"CRESTED BUTTE, CO US",7/12/75,19.4,1.7,15
USC00051959,"CRESTED BUTTE, CO US",7/13/75,19.4,3.3,10.6
USC00051959,"CRESTED BUTTE, CO US",7/14/75,20,3.9,11.1
USC00051959,"CRESTED BUTTE, CO US",7/15/75,19.4,4.4,7.8
USC00051959,"CRESTED BUTTE, CO US",7/16/75,16.7,7.2,8.9
USC00051959,"CRESTED BUTTE, CO US",7/17/75,17.8,3.3,3.3
USC00051959,"CRESTED BUTTE, CO US",7/18/75,18.9,2.8,12.2
USC00051959,"CRESTED BUTTE, CO US",7/19/75,21.7,3.3,12.2
USC00051959,"CRESTED BUTTE, CO US",7/20/75,20.6,0,10.6
USC00051959,"CRESTED BUTTE, CO US",7/21/75,20,,
USC00051959,"CRESTED BUTTE, CO US",7/22/75,20.6,2.8,4.4
USC00051959,"CRESTED BUTTE, CO US",7/23/75,20,2.8,12.2
USC00051959,"CRESTED BUTTE, CO US",7/24/75,19.4,1.1,10
USC00051959,"CRESTED BUTTE, CO US",7/25/75,20.6,1.1,4.4
USC00051959,"CRESTED BUTTE, CO US",7/26/75,21.1,3.9,6.7
USC00051959,"CRESTED BUTTE, CO US",7/27/75,20,6.1,15.6
USC00051959,"CRESTED BUTTE, CO US",7/28/75,15.6,2.2,13.3
USC00051959,"CRESTED BUTTE, CO US",7/29/75,21.7,4.4,13.3
USC00051959,"CRESTED BUTTE, CO US",7/30/75,19.4,2.2,2.2
USC00051959,"CRESTED BUTTE, CO US",7/31/75,21.7,1.7,9.4
USC00051959,"CRESTED BUTTE, CO US",8/1/75,20,3.3,7.2
USC00051959,"CRESTED BUTTE, CO US",8/2/75,20.6,0,5.6
USC00051959,"CRESTED BUTTE, CO US",8/3/75,21.7,-1.1,3.9
USC00051959,"CRESTED BUTTE, CO US",8/4/75,23.3,-0.6,8.9
USC00051959,"CRESTED BUTTE, CO US",8/5/75,25.6,0.6,11.7
USC00051959,"CRESTED BUTTE, CO US",8/6/75,25.6,1.1,15.6
USC00051959,"CRESTED BUTTE, CO US",8/7/75,24.4,4.4,13.3
USC00051959,"CRESTED BUTTE, CO US",8/8/75,25.6,2.8,12.2
USC00051959,"CRESTED BUTTE, CO US",8/9/75,26.1,2.8,17.8
USC00051959,"CRESTED BUTTE, CO US",8/10/75,25,2.8,16.7
USC00051959,"CRESTED BUTTE, CO US",8/11/75,22.8,2.2,7.8
USC00051959,"CRESTED BUTTE, CO US",8/12/75,21.1,6.7,10.6
USC00051959,"CRESTED BUTTE, CO US",8/13/75,18.3,6.7,9.4
USC00051959,"CRESTED BUTTE, CO US",8/14/75,17.8,3.9,8.9
USC00051959,"CRESTED BUTTE, CO US",8/15/75,20.6,-0.6,6.1
USC00051959,"CRESTED BUTTE, CO US",8/16/75,21.7,0,13.9
USC00051959,"CRESTED BUTTE, CO US",8/17/75,21.7,2.8,12.8
USC00051959,"CRESTED BUTTE, CO US",8/18/75,23.3,3.3,11.7
USC00051959,"CRESTED BUTTE, CO US",8/19/75,21.1,-1.7,12.8
USC00051959,"CRESTED BUTTE, CO US",8/20/75,18.9,8.3,10.6
USC00051959,"CRESTED BUTTE, CO US",8/21/75,21.1,8.9,10
USC00051959,"CRESTED BUTTE, CO US",8/22/75,19.4,1.7,6.1
USC00051959,"CRESTED BUTTE, CO US",8/23/75,20.6,0,17.8
USC00051959,"CRESTED BUTTE, CO US",8/24/75,20.6,-1.1,8.9
USC00051959,"CRESTED BUTTE, CO US",8/25/75,19.4,-1.7,6.7
USC00051959,"CRESTED BUTTE, CO US",8/26/75,23.9,-1.1,17.2
USC00051959,"CRESTED BUTTE, CO US",8/27/75,22.8,2.2,7.2
USC00051959,"CRESTED BUTTE, CO US",8/28/75,20.6,1.1,5
USC00051959,"CRESTED BUTTE, CO US",8/29/75,22.8,-2.8,11.7
USC00051959,"CRESTED BUTTE, CO US",8/30/75,26.1,-2.2,14.4
USC00051959,"CRESTED BUTTE, CO US",8/31/75,24.4,-2.2,14.4
USC00051959,"CRESTED BUTTE, CO US",9/1/75,25,-1.1,17.2
USC00051959,"CRESTED BUTTE, CO US",9/2/75,22.2,,
USC00051959,"CRESTED BUTTE, CO US",9/3/75,25,0,11.7
USC00051959,"CRESTED BUTTE, CO US",9/4/75,22.2,7.2,
USC00051959,"CRESTED BUTTE, CO US",9/5/75,23.3,-1.1,16.7
USC00051959,"CRESTED BUTTE, CO US",9/6/75,23.3,-2.2,12.2
USC00051959,"CRESTED BUTTE, CO US",9/7/75,23.9,-1.1,6.7
USC00051959,"CRESTED BUTTE, CO US",9/8/75,18.9,2.2,15
USC00051959,"CRESTED BUTTE, CO US",9/9/75,20.6,5,10
USC00051959,"CRESTED BUTTE, CO US",9/10/75,18.3,2.8,6.7
USC00051959,"CRESTED BUTTE, CO US",9/11/75,14.4,-1.1,4.4
USC00051959,"CRESTED BUTTE, CO US",9/12/75,16.7,3.9,9.4
USC00051959,"CRESTED BUTTE, CO US",9/13/75,16.1,2.2,7.2
USC00051959,"CRESTED BUTTE, CO US",9/14/75,15.6,4.4,6.1
USC00051959,"CRESTED BUTTE, CO US",9/15/75,17.2,-2.8,
USC00051959,"CRESTED BUTTE, CO US",9/16/75,19.4,-2.8,7.2
USC00051959,"CRESTED BUTTE, CO US",9/17/75,18.9,-2.8,7.8
USC00051959,"CRESTED BUTTE, CO US",9/18/75,17.2,-0.6,3.3
USC00051959,"CRESTED BUTTE, CO US",9/19/75,15,-3.9,1.1
USC00051959,"CRESTED BUTTE, CO US",9/20/75,15.6,-7.2,7.2
USC00051959,"CRESTED BUTTE, CO US",9/21/75,15,-7.8,8.3
USC00051959,"CRESTED BUTTE, CO US",9/22/75,17.2,-8.3,11.1
USC00051959,"CRESTED BUTTE, CO US",9/23/75,20.6,-6.7,7.8
USC00051959,"CRESTED BUTTE, CO US",9/24/75,18.9,-6.1,7.8
USC00051959,"CRESTED BUTTE, CO US",9/25/75,18.3,-6.7,1.7
USC00051959,"CRESTED BUTTE, CO US",9/26/75,18.9,-6.1,13.9
USC00051959,"CRESTED BUTTE, CO US",9/27/75,16.7,-5.6,6.7
USC00051959,"CRESTED BUTTE, CO US",9/28/75,18.9,-8.9,11.7
USC00051959,"CRESTED BUTTE, CO US",9/29/75,17.2,-7.8,6.7
USC00051959,"CRESTED BUTTE, CO US",9/30/75,16.1,-5.6,2.8
USC00051959,"CRESTED BUTTE, CO US",10/1/75,17.2,-8.9,5.6
USC00051959,"CRESTED BUTTE, CO US",10/2/75,19.4,-7.8,4.4
USC00051959,"CRESTED BUTTE, CO US",10/3/75,19.4,,
USC00051959,"CRESTED BUTTE, CO US",10/4/75,18.3,-6.7,7.8
USC00051959,"CRESTED BUTTE, CO US",10/5/75,21.1,-6.1,12.2
USC00051959,"CRESTED BUTTE, CO US",10/6/75,22.8,-4.4,4.4
USC00051959,"CRESTED BUTTE, CO US",10/7/75,17.2,-2.2,3.3
USC00051959,"CRESTED BUTTE, CO US",10/8/75,6.1,,
USC00051959,"CRESTED BUTTE, CO US",10/9/75,14.4,-10,1.7
USC00051959,"CRESTED BUTTE, CO US",10/10/75,18.3,-7.8,9.4
USC00051959,"CRESTED BUTTE, CO US",10/11/75,20,-6.7,11.7
USC00051959,"CRESTED BUTTE, CO US",10/12/75,20.6,-5.6,14.4
USC00051959,"CRESTED BUTTE, CO US",10/13/75,13.3,-5,-3.3
USC00051959,"CRESTED BUTTE, CO US",10/14/75,4.4,-8.9,-1.7
USC00051959,"CRESTED BUTTE, CO US",10/15/75,12.2,-10.6,-1.1
USC00051959,"CRESTED BUTTE, CO US",10/16/75,11.1,-10.6,1.1
USC00051959,"CRESTED BUTTE, CO US",10/17/75,18.3,-8.3,10
USC00051959,"CRESTED BUTTE, CO US",10/18/75,17.2,-7.2,6.7
USC00051959,"CRESTED BUTTE, CO US",10/19/75,18.9,-7.2,2.2
USC00051959,"CRESTED BUTTE, CO US",10/20/75,17.2,-9.4,
USC00051959,"CRESTED BUTTE, CO US",10/21/75,16.1,-10,-0.6
USC00051959,"CRESTED BUTTE, CO US",10/22/75,15.6,-8.9,7.8
USC00051959,"CRESTED BUTTE, CO US",10/23/75,7.8,-7.8,-7.2
USC00051959,"CRESTED BUTTE, CO US",10/24/75,-1.7,-17.2,-15.6
USC00051959,"CRESTED BUTTE, CO US",10/25/75,3.3,-23.9,-6.7
USC00051959,"CRESTED BUTTE, CO US",10/26/75,8.9,-11.7,2.2
USC00051959,"CRESTED BUTTE, CO US",10/27/75,9.4,,
USC00051959,"CRESTED BUTTE, CO US",10/28/75,10,-7.8,-0.6
USC00051959,"CRESTED BUTTE, CO US",10/29/75,12.8,-11.7,1.7
USC00051959,"CRESTED BUTTE, CO US",10/30/75,13.3,-8.3,0
USC00051959,"CRESTED BUTTE, CO US",10/31/75,5,-2.2,-1.7
USC00051959,"CRESTED BUTTE, CO US",11/1/75,7.8,-6.7,-0.6
USC00051959,"CRESTED BUTTE, CO US",11/2/75,12.2,-6.1,-1.7
USC00051959,"CRESTED BUTTE, CO US",11/3/75,13.3,-8.9,-2.2
USC00051959,"CRESTED BUTTE, CO US",11/4/75,16.7,-7.8,7.8
USC00051959,"CRESTED BUTTE, CO US",11/5/75,17.8,-6.7,6.1
USC00051959,"CRESTED BUTTE, CO US",11/6/75,12.2,-7.2,-1.1
USC00051959,"CRESTED BUTTE, CO US",11/7/75,12.2,-9.4,7.2
USC00051959,"CRESTED BUTTE, CO US",11/8/75,7.2,-2.8,-2.2
USC00051959,"CRESTED BUTTE, CO US",11/9/75,0,-6.1,-7.2
USC00051959,"CRESTED BUTTE, CO US",11/10/75,3.9,-17.2,3.3
USC00051959,"CRESTED BUTTE, CO US",11/11/75,3.9,-13.3,-10.6
USC00051959,"CRESTED BUTTE, CO US",11/12/75,1.1,-22.2,-6.7
USC00051959,"CRESTED BUTTE, CO US",11/13/75,5,-18.9,-2.8
USC00051959,"CRESTED BUTTE, CO US",11/14/75,7.2,-16.1,-4.4
USC00051959,"CRESTED BUTTE, CO US",11/15/75,10,-13.3,-6.1
USC00051959,"CRESTED BUTTE, CO US",11/16/75,10,-11.1,-1.1
USC00051959,"CRESTED BUTTE, CO US",11/17/75,13.3,-10,
USC00051959,"CRESTED BUTTE, CO US",11/18/75,9.4,-10.6,2.2
USC00051959,"CRESTED BUTTE, CO US",11/19/75,7.2,-8.3,-8.3
USC00051959,"CRESTED BUTTE, CO US",11/20/75,-1.1,-21.7,
USC00051959,"CRESTED BUTTE, CO US",11/21/75,-1.7,-17.8,-8.9
USC00051959,"CRESTED BUTTE, CO US",11/22/75,-2.2,-25,-12.2
USC00051959,"CRESTED BUTTE, CO US",11/23/75,0.6,-20,-4.4
USC00051959,"CRESTED BUTTE, CO US",11/24/75,0,-18.9,-4.4
USC00051959,"CRESTED BUTTE, CO US",11/25/75,-3.9,-13.9,-13.3
USC00051959,"CRESTED BUTTE, CO US",11/26/75,-11.1,-33.3,-12.8
USC00051959,"CRESTED BUTTE, CO US",11/27/75,-5.6,-14.4,-7.2
USC00051959,"CRESTED BUTTE, CO US",11/28/75,-0.6,-8.3,-7.2
USC00051959,"CRESTED BUTTE, CO US",11/29/75,-6.7,-11.1,
USC00051959,"CRESTED BUTTE, CO US",11/30/75,-8.9,-19.4,-14.4
USC00051959,"CRESTED BUTTE, CO US",12/1/75,-2.8,-21.7,-10.6
USC00051959,"CRESTED BUTTE, CO US",12/2/75,2.8,-13.3,-10
USC00051959,"CRESTED BUTTE, CO US",12/3/75,2.2,-19.4,-9.4
USC00051959,"CRESTED BUTTE, CO US",12/4/75,-0.6,-19.4,-13.3
USC00051959,"CRESTED BUTTE, CO US",12/5/75,0.6,-20.6,-8.9
USC00051959,"CRESTED BUTTE, CO US",12/6/75,2.2,-17.8,-11.1
USC00051959,"CRESTED BUTTE, CO US",12/7/75,-2.2,-19.4,-11.1
USC00051959,"CRESTED BUTTE, CO US",12/8/75,0,-17.2,-7.8
USC00051959,"CRESTED BUTTE, CO US",12/9/75,1.7,-17.8,-8.9
USC00051959,"CRESTED BUTTE, CO US",12/10/75,0,-18.3,-8.3
USC00051959,"CRESTED BUTTE, CO US",12/11/75,0,-15,-3.3
USC00051959,"CRESTED BUTTE, CO US",12/12/75,1.7,-5,-3.3
USC00051959,"CRESTED BUTTE, CO US",12/13/75,-2.2,-6.7,-5.6
USC00051959,"CRESTED BUTTE, CO US",12/14/75,-5.6,-15,-9.4
USC00051959,"CRESTED BUTTE, CO US",12/15/75,-8.9,-31.1,-21.1
USC00051959,"CRESTED BUTTE, CO US",12/16/75,0,-22.8,-6.7
USC00051959,"CRESTED BUTTE, CO US",12/17/75,-0.6,-23.3,-5.6
USC00051959,"CRESTED BUTTE, CO US",12/18/75,-3.3,-27.2,-12.8
USC00051959,"CRESTED BUTTE, CO US",12/19/75,-5.6,-27.2,-14.4
USC00051959,"CRESTED BUTTE, CO US",12/20/75,-3.9,-26.7,-12.8
USC00051959,"CRESTED BUTTE, CO US",12/21/75,-5,-25.6,-11.1
USC00051959,"CRESTED BUTTE, CO US",12/22/75,-5.6,-16.7,-13.9
USC00051959,"CRESTED BUTTE, CO US",12/23/75,0,-20.6,-7.8
USC00051959,"CRESTED BUTTE, CO US",12/24/75,-6.1,-23.3,-13.9
USC00051959,"CRESTED BUTTE, CO US",12/25/75,-1.7,-13.3,-10
USC00051959,"CRESTED BUTTE, CO US",12/26/75,-2.8,-22.2,-11.7
USC00051959,"CRESTED BUTTE, CO US",12/27/75,-0.6,-15,-4.4
USC00051959,"CRESTED BUTTE, CO US",12/28/75,-3.9,-20.6,-8.3
USC00051959,"CRESTED BUTTE, CO US",12/29/75,-5.6,-28.9,-13.9
USC00051959,"CRESTED BUTTE, CO US",12/30/75,-3.9,-21.7,-15
USC00051959,"CRESTED BUTTE, CO US",12/31/75,-6.1,-20,-18.9
USC00058184,"TAYLOR PARK, CO US",1/1/65,-3.3,-10.6,-7.8
USC00058184,"TAYLOR PARK, CO US",1/2/65,-6.7,-35.6,-23.9
USC00058184,"TAYLOR PARK, CO US",1/3/65,-15.6,-35.6,-16.1
USC00058184,"TAYLOR PARK, CO US",1/4/65,-5,-16.7,-11.1
USC00058184,"TAYLOR PARK, CO US",1/5/65,-1.7,-21.7,-5
USC00058184,"TAYLOR PARK, CO US",1/6/65,-1.7,-20.6,-8.3
USC00058184,"TAYLOR PARK, CO US",1/7/65,3.3,-10.6,-0.6
USC00058184,"TAYLOR PARK, CO US",1/8/65,6.1,-17.2,-11.1
USC00058184,"TAYLOR PARK, CO US",1/9/65,-3.9,-17.2,-5
USC00058184,"TAYLOR PARK, CO US",1/10/65,-4.4,-20.6,-16.7
USC00058184,"TAYLOR PARK, CO US",1/11/65,-1.1,-23.3,-2.8
USC00058184,"TAYLOR PARK, CO US",1/12/65,0,-6.7,-4.4
USC00058184,"TAYLOR PARK, CO US",1/13/65,-0.6,-30,-3.3
USC00058184,"TAYLOR PARK, CO US",1/14/65,2.8,-15.6,-2.8
USC00058184,"TAYLOR PARK, CO US",1/15/65,4.4,-14.4,0
USC00058184,"TAYLOR PARK, CO US",1/16/65,1.7,-23.3,-6.1
USC00058184,"TAYLOR PARK, CO US",1/17/65,-2.8,-28.3,-4.4
USC00058184,"TAYLOR PARK, CO US",1/18/65,-1.7,-31.7,-2.8
USC00058184,"TAYLOR PARK, CO US",1/19/65,-2.2,-22.8,-6.7
USC00058184,"TAYLOR PARK, CO US",1/20/65,-4.4,-26.7,-11.7
USC00058184,"TAYLOR PARK, CO US",1/21/65,-1.7,-22.8,-5.6
USC00058184,"TAYLOR PARK, CO US",1/22/65,-1.1,-23.3,-9.4
USC00058184,"TAYLOR PARK, CO US",1/23/65,-0.6,-20,-5
USC00058184,"TAYLOR PARK, CO US",1/24/65,-1.1,-17.8,-1.7
USC00058184,"TAYLOR PARK, CO US",1/25/65,-1.7,-13.9,-11.1
USC00058184,"TAYLOR PARK, CO US",1/26/65,-9.4,-23.9,-13.3
USC00058184,"TAYLOR PARK, CO US",1/27/65,-2.8,-24.4,-6.1
USC00058184,"TAYLOR PARK, CO US",1/28/65,-3.9,-12.2,-5
USC00058184,"TAYLOR PARK, CO US",1/29/65,-0.6,-13.3,-1.7
USC00058184,"TAYLOR PARK, CO US",1/30/65,3.9,-2.8,0.6
USC00058184,"TAYLOR PARK, CO US",1/31/65,1.7,-1.1,-0.6
USC00058184,"TAYLOR PARK, CO US",2/1/65,0.6,-24.4,-7.2
USC00058184,"TAYLOR PARK, CO US",2/2/65,0,-32.8,-2.8
